"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012022";"160354";"10 BATALHAO LOGISTICO";"7";"Inexigibilidade de Licitação";"64131006912202204";"Objeto: Prestação de serviço de distribuição de publicidade legal impressa e/ou eletrônica, pertinente a licitações e contratos administrativo do 10º Batalhão Logístico.";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"ALEGRETE";"23/02/2023";"";"2822,4000"
"000012022";"160441";"28 GRUPO DE ARTILHARIA DE CAMPANHA";"-99";"Pregão - Registro de Preço";"64559007052202116";"Objeto: Pregão Eletrônico - Eventual aquisição de MATERIAL DE EXPEDIENTE em prol do 28º GAC.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SC";"CRICIUMA";"06/02/2023";"02/12/2022";"8822,0000"
"000012022";"160444";"COMANDO 14 BRIGADA INFANTARIA MOTORIZADA";"7";"Inexigibilidade de Licitação";"64312.047078/2022";"Objeto: Prestação do Serviço de Distribuição de Publicidade Legal Impressa e/ou Eletrônica, por intermédio da Empresa Brasil de Comunicação (EBC).";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SC";"FLORIANOPOLIS";"13/02/2023";"";"12049,2000"
"000012022";"200235";"SUPERINTENDENCIA DA PRF NO ACRE";"5";"Pregão";"082190017172022";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada na prestação de serviços continuados de auxiliar administrativo, copeiragem, motorista e auxiliar de serviços diversos, com dedicação exclusiva de mão de obra, para atender as necessidades da Superintendência de Polícia Rodoviária Federal no Acre.";"Evento de Suspensão Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Polícia Rodoviária Federal";"AC";"RIO BRANCO";"27/02/2023";"19/01/2023";"279605,4600"
"000012022";"257030";"DISTRITO SANIT.ESP.INDIGENA - PARINTINS";"2";"Tomada de Preços";"25040000245201829";"Objeto: Contratação de empresa para prestar serviço de engenharia na construção do Sistema de Abastecimento de Água (SAA) na aldeia Boa Fé, município de Barreirinha/AM, pertencente ao DSEI Parintins.";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"AM";"PARINTINS";"10/02/2023";"";"643608,1800"
"000012022";"413006";"AGENCIA NACIONAL DE TELECOMUNICACOES-RS";"5";"Pregão";"53528000864202262";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestar serviços de medicina e saúde ocupacional, pelo período de 20 (vinte) meses, podendo ser prorrogado até o período de 60 meses, para atender os servidores da Gerência Regional no Rio Grande do Sul da Agência Nacional de Telecomunicações - Anatel.";"Publicado";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"RS";"PORTO ALEGRE";"03/02/2023";"25/10/2022";"0,00"
"000012022";"443040";"ICMBIO DIAC";"5";"Pregão";"02121002441202219";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em prestação de forma contínua de serviços de vigilância armada, com fornecimento de mão de obra exclusiva, materiais e equipamentos necessários, para a prestação dos serviços, a serem executados nas dependências do CEPTA/SP, CENAP/SP, CMA/PE e CEPSUL/SC.";"Evento de Resultado de Julgame";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"44207";"Instituto Chico Mendes de Conservação da Bi";"BA";"SALVADOR";"01/02/2023";"19/01/2023";"694667,8000"
"000012022";"791500";"COMANDO DA FORCA DE SUBMARINOS";"-99";"Pregão - Registro de Preço";"63154000662202260";"Objeto: Pregão Eletrônico - Registro de preços para eventual Aquisição de cabos elétricos para recebimento de energia 220v e 115 v: cabo de 1x120mm2 - 130ºC, - 750V - PRETO - Condutor: Formado por fios de cobre estanhado, têmpera mole, encordoamento classe 5; e cabo elétrico 3x35,0 mm2 - 130oC, - 750V, e Cabo elétrico 3x35,0 mm2 - 130oC, - 750V - PRETO - Condutor: Formado por fios de cobre estanhado, têmpera mole, encordoamento classe 5.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"ITAGUAI";"07/02/2023";"05/12/2022";"19800,0000"
"000012022";"795180";"BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR";"-99";"Pregão - Registro de Preço";"63386000251202241";"Objeto: Pregão Eletrônico - Contratação de empresa para serviço de Recarga de extintores para a Base de Fuzileiros Navais da Ilha do Governador e suas Organizações Militares Apoiadas e Órgãos Participantes,";"Evento de Suspensão Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"13/02/2023";"25/01/2023";"792,0000"
"000012023";"926191";"CONSELHO REG. DE ARQUITETURA E URBANISMO - MT";"5";"Pregão";"162037/2022";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de prestação de serviços de impressão do tipo outsourcing , fornecimento de solução continuada de impressão, cópia e digitalização corporativa, com fornecimento de equipamentos em regime de locação, bem como de materiais de consumo (exceto papel), serviços de manutenção preventiva e corretiva.";"Divulgado";"38957";"CONSELHO REG. DE ARQUITETURA E URBANISMO - MT";"38957";"CONSELHO REG. DE ARQUITETURA E URBANISMO - MT";"-3";"Inválido";"27/02/2023";"27/01/2023";"0,00"
"000012023";"926182";"CONSELHO REG.DE FIS.E TERAPIA OCUPACIONAL-SP";"5";"Pregão";"531/2023";"Objeto: Pregão Eletrônico - Contratação de pessoa jurídica para segurar a frota de veículos oficiais do Conselho Regional de Fisioterapia e Terapia Ocupacional da Terceira Região  CREFITO-3, com cobertura contra danos materiais resultantes de sinistros de roubo ou furto, colisão, incêndio, vidros, danos causados pela natureza e assistência 24 horas, conforme Termo de referência e Anexos do Edital.";"Publicado";"38000";"Sem informação";"38961";"CONSELHO REG.DE FIS. E TERAPIA OCUPACIONAL-SP";"-3";"Inválido";"12/02/2023";"03/02/2023";"7300,0000"
"000012023";"925150";"TELECOMUNICAÇÕES BRASILEIRAS S.A.";"5";"Pregão";"TLB-PRO2022/02440";"Objeto: Pregão Eletrônico - Prestação de serviços técnicos e fornecimento de equipamentos destinados à implantação do Centro de Operação de Serviços da Rede Via Satélite (COS-VSAT) e (COSREDE), conforme Edital e seus anexos.";"Evento de Adiamento Publicado";"20000";"PRESIDENCIA DA REPUBLICA - PRES";"41000";"MINISTERIO DAS COMUNICACOES - MINC";"-3";"Inválido";"10/02/2023";"03/02/2023";"0,00"
"000012023";"110001";"SECRETARIA DE ADMINISTRACAO/PR";"5";"Pregão";"00087000661202246";"Objeto: Pregão Eletrônico - Contratação de empresa para fornecimento de combustíveis para o ano de 2023, sob demanda, dos tipos etanol, gasolina comum e óleo diesel tipo S-10, com fornecimento, instalação e manutenção de bombas industriais novas com filtros externos e um tanque aéreo de 15.000 mil litros com bacia de contenção, para abastecimento dos veículos automotores integrantes da frota da Presidência da República, grupos geradores e embarcações";"Evento de Resultado de Julgame";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"07/02/2023";"02/02/2023";"2626000,0000"
"000012023";"110001";"SECRETARIA DE ADMINISTRACAO/PR";"6";"Dispensa de Licitação";"00230000709202215";"Objeto: Aquisição de material hospitalar.";"Encerrado";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"01/02/2023";"12/01/2023";"10075,6100"
"000012023";"110096";"SUPERINTENDENCIA REG. DE ADMIN. DA 5ª REGIAO";"5";"Pregão";"00587001950202221";"Objeto: Pregão Eletrônico - Aquisição de água mineral natural acondicionada em garrafões de 20L (vinte) litros, com fornecimento de garrafões em regime de comodato, nas dependências da Advocacia Geral da União  AGU localizadas em Recife/PE, Fortaleza/CE, Salvador/BA, Teresina/PI, São Luis/MA, Maceió/AL, João Pessoa,Natal/RN e Aracaju/SE";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"PE";"RECIFE";"14/02/2023";"20/01/2023";"53727,9000"
"000012023";"110097";"SUPERINTENDENCIA REG. DE ADMIN. DA 4ª REGIAO";"5";"Pregão";"00588001425202204";"Objeto: Pregão Eletrônico - Contratação de empresas especializadas em manutenção predial para atender as unidades da AGU no estado do Paraná.";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"RS";"PORTO ALEGRE";"22/02/2023";"13/01/2023";"1029131,3600"
"000012023";"110099";"SUPERINTENDENCIA REG. DE ADMIN. DA 3ª REGIAO";"5";"Pregão";"00589003150202225";"Objeto: Pregão Eletrônico - Contratação de serviço de locação de purificadores de água com instalação, manutenção preventiva e corretiva, com fornecimento de peças para unidades da AGU no Estado de São Paulo e Mato Grosso do Sul, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"SP";"SAO PAULO";"27/02/2023";"16/02/2023";"386064,0000"
"000012023";"110102";"SUPERINTENDENCIA REG. DE ADMIN. DA 2ª REGIAO";"5";"Pregão";"00592000216202276";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços continuados de SERVIÇOS DE TRANSPORTES, INCLUINDO VEÍCULOS E MOTORISTAS DEVIDAMENTE HABILITADOS, PARA TRANSPORTE E GERENCIAMENTO DE RISCO, com execução mediante o regime de empreitada por preço global, para atender as necessidades das unidades circunscritas à SAD/2R no Município de Vitória no Estado do Espírito Santo.";"Evento de Resultado de Julgame";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"RJ";"RIO DE JANEIRO";"12/02/2023";"19/01/2023";"494525,9400"
"000012023";"110120";"AGENCIA BRASILEIRA DE INTELIGENCIA";"7";"Inexigibilidade de Licitação";"00091016956202275";"Objeto: Contratação da inscrição de um servidor no Curso Implementação e Regulamentação da Nova Lei de Licitações e Contratos Administrativos, a ser realizado no período compreendido entre os dias 04 a 06/04/2023, em Brasília/DF.";"Revogação";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"13/02/2023";"";"3500,0000"
"000012023";"110156";"ESCOLA SUPERIOR AGU MINIST. VICTOR NUNES LEAL";"7";"Inexigibilidade de Licitação";"00590000115202304";"Objeto: Contratação de 03 (três) horas-aulas com o tema: 'Relações entre Estado e sociedade civil na implementação de políticas públicas', do Curso de Formação para Procuradores Federais, que ocorrerá no dia 10 de fevereiro de 2023, na modalidade online, a ser ministrada pela Professora Laís Vanessa Carvalho de Figueirêdo Lopes, CPF: 563.094.653-68.";"Encerrado";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"DF";"BRASILIA";"02/02/2023";"";"1097,6100"
"000012023";"110161";"SUPERINTENDENCIA REG. DE ADMIN. DA 1ª REGIAO";"6";"Dispensa de Licitação";"00676001830202225";"Objeto: Contratação de empresa especializada para o fornecimento, sob demanda, de água mineral natural acondicionada em garrafões de 20L (vinte litros), com fornecimento de garrafões em regime de comodato, nas dependências da Advocacia Geral da União  AGU nas cidades de Rio Branco no Acre e em Belém, Marabá e Santarém no Estado do Pará.";"Encerrado";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com vín";"DF";"BRASILIA";"02/02/2023";"";"17577,4500"
"000012023";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"7";"Inexigibilidade de Licitação";"00184.000011/2023";"Objeto: Participação de servidores do Departamento de Assuntos da Câmara de Relações Exteriores e Defesa Nacional (CGSIC/CREDEN/SADSN/GSI/PR) em evento do capacitação e desenvolvimento, conforme Pessoal - Anexo B - nºs 1 e 2 /2023/CGSIC/CREDEN/SADSN (Super 3924740 e 3924811).";"Encerrado";"20000";"Presidência da República";"20101";"Presidência da República";"DF";"BRASILIA";"23/02/2023";"";"2067,0000"
"000012023";"110402";"ESCOLA SUPERIOR DE GUERRA";"7";"Inexigibilidade de Licitação";"60631006777202205";"Objeto: Prestação de Serviço de distribuição aos veículos de comunicação de publicidade legal, visando a divulgação dos avisos de licitações e outros.";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"RJ";"RIO DE JANEIRO";"14/02/2023";"";"46381,2500"
"000012023";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"5";"Pregão";"60585001912202211";"Objeto: Pregão Eletrônico - Contratação de serviços de TV por assinatura com fornecimento, em regime de comodato, dos equipamentos necessários à sua operação, bem como suporte técnico.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"28/02/2023";"27/02/2023";"65917,2000"
"000012023";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"7";"Inexigibilidade de Licitação";"60330000226202214";"Objeto: Contratação de serviço de assinatura de base de dados com coletânea digital de 60 (sessenta) Normas da International Organization for Standardization, com disponibilização de consulta/visualização e impressão ilimitada da coleção de Normas contratadas, via internet, com recursos de atualização e gerenciamento, a serem distribuídas, em formato digital, para as Organizações Militares das Forças Armadas e o Ministério da Defesa por 1 ano, inicialmente.";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"09/02/2023";"";"8143,3000"
"000012023";"110794";"SECRETARIA EXECUTIVA/OPERACAO ACOLHIDA";"6";"Dispensa de Licitação";"60301000124202327";"Objeto: Aquisição de fogão de piso 5 bocas, máquina de lavar de piso e cama box molas ensacadas com cabeceira tamanho queen.";"Encerrado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"RR";"BOA VISTA";"17/02/2023";"";"10558,0000"
"000012023";"110798";"ESCOLA SUPERIOR DE DEFESA";"6";"Dispensa de Licitação";"60631000205202395";"Objeto: Aquisição de toner COLORIDO datacard print ribbon sd 160";"Encerrado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"02/02/2023";"";"2369,3400"
"000012023";"110798";"ESCOLA SUPERIOR DE DEFESA";"7";"Inexigibilidade de Licitação";"60631000422202385";"Objeto: Contratação de serviço de caráter não continuado de gerenciamento de conferência, doravante denominado JEMS (Journal and Event Management System), junto a Sociedade Brasileira de Computação (SBC).";"Publicado";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"09/02/2023";"";"725,0000"
"000012023";"112408";"HOSPITAL DAS FORCAS ARMADAS";"-99";"Pregão - Registro de Preço";"60550034845202218";"Objeto: Pregão Eletrônico - Registro de preços para eventual aquisição de Gases Hospitalares, Medicinais e Industriais, com aplicação de cilindros, adaptadores e tanque criogênico, em regime de comodato, de acordo com as normas técnicas e recomendações da ABNT, do Ministério da Saúde e ANVISA, em atendimento as necessidades do Hospital das Forças Armadas e demais órgãos participantes, conforme condições, quantidades, exigências e estimativas estabelecidas neste Edital e seus anexos. NUP 60550.034845/2022-1";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo";"DF";"BRASILIA";"09/02/2023";"16/01/2023";"7940,0000"
"000012023";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"5";"Pregão";"01341006316202221";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de serviços continuados de condução de veículos da frota oficial do Escritório de Brasília, (ESBRA), pertencente à Comissão Nacional de Energia Nuclear (CNEN), conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Publicado";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"20301";"Comissão Nacional de Energia Nuclear";"RJ";"RIO DE JANEIRO";"15/02/2023";"09/02/2023";"142331,4900"
"000012023";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"6";"Dispensa de Licitação";"01341000519202394";"Objeto: Contratação de fornecimento de água e tratamento de esgoto para o Distrito de Angra dos Reis - Diang";"Encerrado";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"20301";"Comissão Nacional de Energia Nuclear";"RJ";"RIO DE JANEIRO";"15/02/2023";"";"4000,0000"
"000012023";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"6";"Dispensa de Licitação";"01203000023202303";"Objeto: Contratação de empresa especializada na prestação de serviço de reforma de cadeira do CRCN-CO.";"Encerrado";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"20301";"Comissão Nacional de Energia Nuclear";"GO";"ABADIA DE GOIAS";"08/02/2023";"";"295,0000"
"000012023";"113216";"REPRESENTACAO REGIONAL RIO DE JANEIRO - ANAC";"7";"Inexigibilidade de Licitação";"00058006897202314";"Objeto: Inscrição da servidora MARYLENE BRITO CARVALHO MOURA, no 'Curso de eSocial para Órgãos Públicos: Implantação passo a passo', que se dará no período de 09/02/2023 a 10/02/2023.";"Encerrado";"68000";"Ministério de Portos e Aeroportos";"62201";"Agência Nacional de Aviação Civil";"RJ";"RIO DE JANEIRO";"07/02/2023";"";"1780,0000"
"000012023";"113218";"NUCLEO REG. DE AVIACAO CIVIL DE RECIFE";"6";"Dispensa de Licitação";"00067000529202272";"Objeto: Forno Microondas - Capacidade de 31 ou 30 litros, Voltagem 220 ou bivolt, Cor Branco (opcional), Garantia - Mínima de 90 dias do fabricante, Tecla descongelar, Luz interna, Display digital, Prato giratório, Classificação energética A, Potencia mínima 700W e Teclas pré programadas. É necessário o aceite ao projeto básico SEI 7361019, solicitado pelo e-mail marco.lima@anac.gov.br";"Encerrado";"68000";"Ministério de Portos e Aeroportos";"62201";"Agência Nacional de Aviação Civil";"PE";"RECIFE";"01/02/2023";"";"1842,0000"
"000012023";"113602";"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"7";"Inexigibilidade de Licitação";"03001.003357/2022";"Objeto: Contratação do licenciamento à base de dados Broadcast, incluindo os pacotes do Broadcast news + o pacote Add on Agro.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"61201";"Instituto de Pesquisa Econômica Aplicada";"RJ";"RIO DE JANEIRO";"15/02/2023";"";"44217,3000"
"000012023";"114601";"FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ";"6";"Dispensa de Licitação";"45142.546/2227";"Objeto: Locação de imóvel, localizado à Av Franklin Roosevelt, 146, salas 1001 a 1004, Castelo/RJ.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"RJ";"RIO DE JANEIRO";"10/02/2023";"";"282000,0000"
"000012023";"114602";"SUPERINTENDENCIA ESTADUAL DO IBGE EM RONDONIA";"6";"Dispensa de Licitação";"03611000018202314";"Objeto: Contratação de empresa prestadora de serviços, com fornecimento de material, para manutenção predial para atender à Agência de Pesquisas do IBGE em Cacoal.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"RO";"PORTO VELHO";"16/02/2023";"";"2834,0000"
"000012023";"114604";"SUPERINTENDENCIA ESTADUAL DO IBGE NO AMAZONAS";"6";"Dispensa de Licitação";"20854000454202263";"Objeto: Contratação de empresa especializada na prestação de serviços de controle de pragas urbanas para atendimento às necessidades do IBGE/AM.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"AM";"MANAUS";"23/02/2023";"";"10399,9200"
"000012023";"114605";"SUPERINTENDENCIA ESTADUAL EM RORAIMA-SES-RR";"6";"Dispensa de Licitação";"03614000004202362";"Objeto: Aquisição do líquido água mineral natural, sem gás em garrafões de 20 litros e garrafas de 500 ml.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"RR";"BOA VISTA";"15/02/2023";"";"4261,6000"
"000012023";"114606";"SUPERINTENDENCIA ESTADUAL DO IBGE NO PARA";"6";"Dispensa de Licitação";"20668000875202209";"Objeto: Aquisição de água mineral, o qual constitui material de consumo, para atender a demanda da Superintendência Estadual do IBGE no Pará (SES IBGE/PA), conforme condições do Termo de Referência.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PA";"BELEM";"23/02/2023";"15/02/2023";"10500,0000"
"000012023";"114609";"UNIDADE ESTADUAL DO IBGE NO PIAUI";"5";"Pregão";"21539.698/2244";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em prestação de Serviços Telefônicos Fixo Comutado  STFC, para atendimento às necessidades de comunicação de voz para sede e Agências de Coleta do IBGE no Piauí, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Evento de Resultado de Julgame";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PI";"TERESINA";"14/02/2023";"13/02/2023";"30506,7200"
"000012023";"114613";"UNIDADE ESTADUAL DO IBGE NA PARAIBA";"-99";"Pregão - Registro de Preço";"20681.365/22-92";"Objeto: Pregão Eletrônico - Aquisição de Equipamentos de Proteção Individual (EPI) - Máscaras, conforme condições, quantidades e exigências estabelecidas no Edital e em seus anexos.";"Evento de Resultado de Julgame";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"PB";"JOAO PESSOA";"10/02/2023";"25/01/2023";"7840,0000"
"000012023";"114617";"SUPERINTENDENCIA ESTADUAL DO IBGE NA BAHIA";"6";"Dispensa de Licitação";"03629.00103/23-85";"Objeto: Contratação de pessoa física para prestação de serviços de limpeza na Agência do IBGE em SANTO ANTÔNIO DE JESUS, por 90(noventa) dias, totalizando em 24(vinte e quatro) diárias.";"Encerrado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"BA";"SALVADOR";"03/02/2023";"";"1620,0000"
"000012023";"114618";"SUPERINTENDENCIA ESTADUAL IBGE MINAS GERAIS";"7";"Inexigibilidade de Licitação";"20526001735202229";"Objeto: Contratação de cessão de uso de cartões magnéticos BHBUS de vale-transporte, licença de acesso à website transfácil, prestação de serviços relativos ao atendimento dos pedidos de vales-transporte eletrônicos por meio do mecanismo de carga a bordo.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"MG";"BELO HORIZONTE";"10/02/2023";"";"42248,3000"
"000012023";"114620";"UNIDADE ESTADUAL DO IBGE NO MATO GROSSO SUL";"5";"Pregão";"20841.350/2268";"Objeto: Pregão Eletrônico - Contratação de empresa especializada em prestação de Serviço Telefônico Fixo Comutado  STFC no estado, assinatura de linha telefônica fixa DDR em Campo Grande/MS em atendimento às necessidades de comunicação de voz da estrutura do IBGE no estado de Mato Grosso do Sul.";"Publicado";"47000";"Ministério do Planejamento e Orçamento";"25205";"Fundação Instituto Brasileiro de Geografia ";"MS";"CAMPO GRANDE";"23/02/2023";"16/02/2023";"128270,8800"
