"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000042023";"160301";"COMISSAO REGIONAL DE OBRAS/1";"2";"Tomada de Preços";"64325.001098/2023";"Objeto: Infra Eletrica e Subestação ESACOSAAE";"Evento de Alteração de Resul";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"02/04/2024";"";"1644951,1300"
"000042023";"160334";"POLICLINICA MILITAR DO RIO DE JANEIRO";"5";"Pregão";"64660.006542/2023";"Objeto: Pregão Eletrônico - Contratação de serviços de reparação da cobertura da Policlínica Militar do Rio de Janeiro, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"05/04/2024";"29/01/2024";"663700,0000"
"000042023";"160372";"COMANDO DE ARTILHARIA DIVISIONARIA/3";"-99";"Pregão - Registro de Preço";"64261005787202311";"Objeto: Pregão Eletrônico - Aquisição de materiais hospitalares para abastecer a Farmácia do Posto Médico de Guarnição de Cruz Alta - RS.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"CRUZ ALTA";"05/04/2024";"05/03/2024";"0,00"
"000042023";"160428";"2 REGIMENTO DE CAVALARIA MECANIZADO";"-99";"Pregão - Registro de Preço";"64674000602202311";"Objeto: Pregão Eletrônico - Aquisição de Materiais e bens de Informática e automação (processamento de dados) em favor do 2¿ Regimento de  Cavalaria Mecanizado e GCALC";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SAO BORJA";"05/04/2024";"09/02/2024";"0,00"
"000042023";"413006";"AGENCIA NACIONAL DE TELECOMUNICACOES-RS";"5";"Pregão";"53525004050202205";"Objeto: Pregão Eletrônico - Contratação de empresa para prestação de serviços continuados de manutenção predial especializada sob demanda, e de manutenção predial com dedicação exclusiva de mão de obra, para a realização de serviços nos sistemas, equipamentos e instalações da sede da Gerencia Regional da Anatel no Estado do Rio Grande do Sul com fornecimento de materiais, peças de reposição e equipamentos necessários, conforme condições, quantidades e exigências no Edital e seus Anexos.";"Publicado";"41000";"Ministério das Comunicações";"41231";"Agêncial Nacional de Telecomunicações";"RS";"PORTO ALEGRE";"03/04/2024";"25/03/2024";"0,00"
"000052023";"160150";"4ª COMPANHIA DE ENGENHARIA COMBATE MECANIZAD";"-99";"Pregão - Registro de Preço";"64419008369202336";"Objeto: Pregão Eletrônico - Aquisição de material de construção e elétrico para atender as necessidades da 4ª Cia E Cmb Mec";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"JARDIM";"05/04/2024";"26/01/2024";"0,00"
"000052023";"160301";"COMISSAO REGIONAL DE OBRAS/1";"2";"Tomada de Preços";"64325.001088/2023";"Objeto: Reparação do Rancho do CIOpEsp.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"02/04/2024";"";"2021185,8500"
"000062023";"160299";"COMANDO DO COMANDO MILITAR DO LESTE";"-99";"Pregão - Registro de Preço";"64283.017641/2023";"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a eventual e futura aquisição de cartuchos e toners para o Comando Militar do Leste e suas Organizações Militares Diretamente Subordinadas.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"01/04/2024";"30/01/2024";"0,00"
"000062023";"160366";"13 GRUPO DE ARTILHARIA DE CAMPANHA";"-99";"Pregão - Registro de Preço";"64548003303202384";"Objeto: Pregão Eletrônico - Aquisição de materiais de higiene e limpeza para o 13º Grupo de Artilharia de Campanha e Unidades pertencentes ao GCALC de Cachoeira do Sul/RS.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"CACHOEIRA DO SUL";"02/04/2024";"07/11/2023";"0,00"
"000062023";"200338";"SUPERINTENDENCIA REGIONAL NO DISTRITO FEDERAL";"-99";"Pregão - Registro de Preço";"08280.015486/2023";"Objeto: Pregão Eletrônico - Aquisição de materiais visando atender as atividades meio e fim da Superintendência da Polícia Federal no Distrito Federal, com materiais permanentes e de consumo. A aquisição está constante no Plano Anual de Contratação 2022/2023.";"Publicado";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"DF";"BRASILIA";"05/04/2024";"08/12/2023";"0,00"
"000062023";"795180";"BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR";"-99";"Pregão - Registro de Preço";"63386004950202341";"Objeto: Pregão Eletrônico - Contratação de empresa para realizar serviço de locações para apoio à infraestrutura da Operação Formosa 2024 e 2025, realizada no Município de Formosa/GO,";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"02/04/2024";"26/03/2024";"0,00"
"000072023";"160046";"COLEGIO MILITAR DE FORTALEZA";"-99";"Pregão - Registro de Preço";"64253003221202345";"Objeto: Pregão Eletrônico - Aquisição de material personalizado do Colégio Militar de Fortaleza.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CE";"FORTALEZA";"04/04/2024";"06/11/2023";"0,00"
"000072023";"160153";"2 COMPANHIA DE FRONTEIRA";"-99";"Pregão - Registro de Preço";"64421005909202381";"Objeto: Pregão Eletrônico - Aquisição de materiais de expediente e limpeza destinados para a vida vegetativa da 2ª Companhia de Fronteira  2ª Cia Fron.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MS";"PORTO MURTINHO";"02/04/2024";"07/02/2024";"0,00"
"000072023";"160249";"ACADEMIA MILITAR DAS AGULHAS NEGRAS";"-99";"Pregão - Registro de Preço";"64000010692202381";"Objeto: Pregão Eletrônico - Aquisição de material de consumo e ferramental para manutenção de bens imóveis (material hidráulico, elétrico, de pintura, alvenaria e ferramental).";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RESENDE";"02/04/2024";"28/11/2023";"0,00"
"000072023";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"-99";"Pregão - Registro de Preço";"64552002876202321";"Objeto: Pregão Eletrônico - Realização de Processo Licitatório do tipo Pregão Eletrônico para Registro de Preços Nr 07/2023, que tem como objeto a eventual aquisição de Material Permanente do Programa de Auditoria em Segurança Alimentar - PASA, visando atender às necessidades da B Adm Gu Natal, Organizações Militares Vinculadas - OMV e Órgãos Participantes - OP do GCALC da Guarnição de Natal/RN.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RN";"NATAL";"04/04/2024";"15/02/2024";"0,00"
"000072023";"160400";"POLICLINICA MILITAR DE PORTO ALEGRE";"-99";"Pregão - Registro de Preço";"64658009596202366";"Objeto: Pregão Eletrônico - Registro de Preços, com validade de 12 (doze) meses, para eventual aquisição de Materiais Hospitalares, Medicamentos e Gases Medicinais";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"PORTO ALEGRE";"02/04/2024";"08/02/2024";"0,00"
"000072023";"795180";"BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR";"-99";"Pregão - Registro de Preço";"63386004306202372";"Objeto: Pregão Eletrônico - Aquisição de insumos de carpintaria, hidráulicos e de refrigeração, destinados à Base e suas Organizações Militares Apoiadas situado no Complexo Naval da Ilha do Governador, visando à Operação Formosa 2024 e 2025.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"02/04/2024";"11/03/2024";"0,00"
"000082023";"130032";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/GO";"-99";"Pregão - Registro de Preço";"21005000183202398";"Objeto: Pregão Eletrônico - Aquisição eventual e futura de materiais de uso laboratorial, principalmente soluções e reagentes analíticos, visando à manutenção das condições analíticas das unidades laboratoriais do LFDA-GO.";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"GO";"GOIANIA";"04/04/2024";"06/02/2024";"1800,0000"
"000082023";"135045";"CONAB SEDE SUREG AMAZONAS";"5";"Pregão";"21218.000350/2022";"Objeto: Pregão Eletrônico - Seleção da proposta mais vantajosa para contratação de pessoa jurídica especializada na prestação de serviços e assessoria na área de Engenharia de Segurança, Medicina do Trabalho e Saúde Ocupacional no âmbito da CONAB/SUREG/AM e Unidade Armazenadora de Manaus, de modo a elaborar, cumprir, atualizar e assessorar na coordenação e execução dos programas de segurança do trabalho e outros serviços, de acordo com as Normas Regulamentadoras vigentes e termo de referência do Edital.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"AM";"MANAUS";"03/04/2024";"18/12/2023";"65700,0000"
"000082023";"153019";"UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA";"-99";"Pregão - Registro de Preço";"23064047939202393";"Objeto: Pregão Eletrônico - Aquisição de objetos personalizados de divulgação institucional.";"Publicado";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"PR";"CURITIBA";"03/04/2024";"04/12/2023";"0,00"
"000082023";"158368";"INST.FED.DO RN/CAMPUS NATAL - ZONA NORTE";"-99";"Pregão - Registro de Preço";"23058001747202310";"Objeto: Pregão Eletrônico - Aquisição de gêneros alimentícios para os campi do Núcleo Metropolitano do IFRN.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"RN";"NATAL";"02/04/2024";"22/01/2024";"0,00"
"000082023";"160126";"11º BATALHAO DE INFANTARIA DE MONTANHA";"-99";"Pregão - Registro de Preço";"64080.004476/2023";"Objeto: Pregão Eletrônico - Aquisição de Material de Proteção e Segurança (Montanhismo)";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"SAO JOAO DEL REI";"01/04/2024";"15/02/2024";"0,00"
"000082023";"160299";"COMANDO DO COMANDO MILITAR DO LESTE";"-99";"Pregão - Registro de Preço";"64283.013663/2023";"Objeto: Pregão Eletrônico - Eventual e futura contratação de empresa especializada na prestação de serviços de manutenção de impressoras, a fim de atender às necessidades do Cmdo CML e OMDS.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"01/04/2024";"22/01/2024";"0,00"
"000082023";"160342";"BASE ADMINISTRATIVA DA GUARNICAO DE NATAL";"-99";"Pregão - Registro de Preço";"64241008549202397";"Objeto: Pregão Eletrônico - Registro de preço em possível aquisição futura de Material de construção/ alvenária em favor da Base Administrativa da Guarnição de Natal, Organizações Vinculadas (OMV) e Grupo Centralizado de Aquisições, Licitações e Contratos (GCALC).";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RN";"NATAL";"02/04/2024";"31/01/2024";"0,00"
"000082023";"160434";"2 BATERIA DE ARTILHARIA ANTIAEREA";"-99";"Pregão - Registro de Preço";"64158004609202341";"Objeto: Pregão Eletrônico - Aquisição de serviço de instalação e funcionamento de uma barbearia em proveito da 2ª Bateria de Artilharia Antiaérea.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SANTANA DO LIVRAMENTO";"02/04/2024";"25/03/2024";"0,00"
"000082023";"160462";"COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL)";"5";"Pregão";"643090094562023";"Objeto: Pregão Eletrônico - Execução de serviço comum de engenharia de readequação do Pavilhão do 12º Pelotão de Polícia do Exército (12º Pel PE)";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"CACAPAVA";"04/04/2024";"19/03/2024";"426873,6200"
"000082023";"784700";"HOSPITAL NAVAL DE BELEM";"-99";"Pregão - Registro de Preço";"63061.002801/2023";"Objeto: Pregão Eletrônico - Contratação de empresa especializada para prestação de serviços de manutenção preventiva e corretiva, instalar, desinstalar e transporte dos equipamentos odontológicos, instalações hidráulicas, elétricas e de ar comprimido.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"PA";"BELEM";"04/04/2024";"05/02/2024";"0,00"
"000092023";"135265";"CONAB SEDE SUREG PARANA";"5";"Pregão";"2145000031420217";"Objeto: Pregão Eletrônico - Contratação de empresa para elaboração do Plano de Manutenção, Operação e Controle  PMOC com ART e prestação de serviços continuados de manutenção preventiva e corretiva em 49 (quarenta e nove) aparelhos de ar-condicionado, incluindo o fornecimento de materiais e equipamentos necessários à manutenção e adequados à execução dos serviços, conforme especificações técnicas constantes do Projeto Básico, Anexo I deste Edital.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"PR";"CURITIBA";"02/04/2024";"17/01/2024";"33800,0000"
"000092023";"156677";"UNIVERSIDADE FEDERAL DE RONDONOPOLIS";"5";"Pregão";"23853004650202393";"Objeto: Pregão Eletrônico - Concessão onerosa de espaço físico para venda de produtos alimentícios de forma contínua na Universidade Federal de Rondonópolis.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26454";"Universidade Federal de Rondonópolis";"MT";"RONDONOPOLIS";"02/04/2024";"20/03/2024";"48,4200"
"000092023";"160352";"COMANDO DE FRONTEIRA DE RORAIMA/7 BIS";"-99";"Pregão - Registro de Preço";"64269007660202358";"Objeto: Pregão Eletrônico - Registro de preço para eventual contratação de empresa especializada no serviço de manutenção de motor de popa e grupo gerador para atender as necessidades do C FRON RORAIMA/ 7º Batalhão de Infantaria de Selva";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RR";"BOA VISTA";"05/04/2024";"05/03/2024";"0,00"
"000102023";"160428";"2 REGIMENTO DE CAVALARIA MECANIZADO";"-99";"Pregão - Registro de Preço";"64674005334202392";"Objeto: Pregão Eletrônico - Agenciamento de passagens rodoviária e aérea e fretamento de veiculos em proveito do 2º R C Mec e OM da GCALC.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SAO BORJA";"05/04/2024";"04/01/2024";"0,00"
"000102023";"160514";"COUDELARIA DE RINCAO";"-99";"Pregão - Registro de Preço";"64442000378202472";"Objeto: Pregão Eletrônico - Aquisição de gêneros de alimentação e gás de cozinha";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SAO BORJA";"05/04/2024";"02/04/2024";"0,00"
"000102023";"752100";"CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA";"5";"Pregão";"63094003057202383";"Objeto: Pregão Eletrônico - Contratação de serviços de manutenção das instalações prediais, manutenção de jardins e operação de equipamentos agrícola e manutenção e instalação de aparelhos de climatização e refrigeração";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"04/04/2024";"06/03/2024";"0,00"
"000112023";"160062";"CENTRO DE INTELIGENCIA DO EXERCITO";"-99";"Pregão - Registro de Preço";"64503000684202366";"Objeto: Pregão Eletrônico - Aquisição de Painel Luminária de Embutir LED.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"04/04/2024";"21/03/2024";"0,00"
"000112023";"160186";"BASE ADMINISTRATIVA DO QGEX";"-99";"Pregão - Registro de Preço";"65304007248202327";"Objeto: Pregão Eletrônico - Contratação de serviços de buffet com arranjos florais e itens correlatos aos cerimoniais militares e eventos protocolares de caráter Institucional, conforme condições, quantidades e exigências estabelecidas neste Edital e no termo de referência.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"03/04/2024";"01/04/2024";"0,00"
"000112023";"160250";"1 BATALHAO DE COMUNICACOES";"-99";"Pregão - Registro de Preço";"64026009411202350";"Objeto: Pregão Eletrônico - Pregão Eletrônico para aquisição de Material de Manutenção de Bens Imóveis (Material de Construção) para o 1¿ Batalhão de Comunicações.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"SANTO ANGELO";"04/04/2024";"04/01/2024";"0,00"
"000112023";"160253";"1 BATALHAO DE GUARDA";"-99";"Pregão - Registro de Preço";"64057008617202303";"Objeto: Pregão Eletrônico - Aquisição de materiais e medicamentos para a Seção de Cães de Guerra.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"01/04/2024";"06/03/2024";"0,00"
"000112023";"160291";"CENTRO TECNOLOGICO DO EXERCITO";"5";"Pregão";"642190090302023";"Objeto: Pregão Eletrônico - Aquisição de gerador de nitrogênio líquido.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RJ";"RIO DE JANEIRO";"04/04/2024";"25/09/2023";"723000,0000"
"000112023";"160293";"CMDO DA 1 BRIGADA DE ARTILHARIA ANTIAEREA";"-99";"Pregão - Registro de Preço";"64265000271202331";"Objeto: Pregão Eletrônico - Serviços continuados de manutenção em aparelhos de ar condicionado";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"GUARUJA";"05/04/2024";"13/03/2024";"0,00"
"000112023";"160395";"COMANDO DO COMANDO MILITAR DO SUL";"-99";"Pregão - Registro de Preço";"64189006261202360";"Objeto: Pregão Eletrônico - Contratação de serviço de fornecimento de Metro-Ethernet (conexão ponto-a-ponto dedicada de camada dois) para transmissão de dados via canal de comunicação digital e de serviço de fornecimento de enlace dedicado de Internet para as Organizações Militares (OM) do Comando Militar do Sul (CMS) para atender a 3ª Região Militar (3ª RM).";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"PORTO ALEGRE";"03/04/2024";"11/03/2024";"0,00"
"000112023";"160457";"BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA";"-99";"Pregão - Registro de Preço";"64013008130202329";"Objeto: Pregão Eletrônico - Aquisição de materiais de cama, mesa e banho para atender as necessidades dos Hotéis de Trânsito de Trânsito da B de Adm e Apoio do Ibirapuera.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"SP";"SAO PAULO";"01/04/2024";"20/12/2023";"0,00"
"000112023";"250042";"HOSPITAL FEDERAL DE BONSUCESSO";"-99";"Pregão - Registro de Preço";"33374105815202128";"Objeto: Pregão Eletrônico - Registro de Prec os para futura aquisic a o de Grade de Insumos Ba sicos para suprir a demanda do Hospital Federal de Bonsucesso(Processo 33374.105815/2021-28) Em substituic a o a IRP 38/2022, devera o manifestar interesse SOMENTE os Hospitais HFI e o HFA utilizando quantitativos presentes na planilha quantificação em anexo. Segunda substituição da IRP N.º 30/2023.";"Evento de Resultado de Julgame";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"RJ";"RIO DE JANEIRO";"02/04/2024";"22/12/2023";"0,00"
"000112023";"731040";"CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS";"-99";"Pregão - Registro de Preço";"63114001895202337";"Objeto: Pregão Eletrônico - Aquisição de insumos e equipamentos de informática.";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"02/04/2024";"20/12/2023";"3808,0000"
"000122023";"160072";"11. DEPOSITO DE SUPRIMENTO";"-99";"Pregão - Registro de Preço";"64456004665202311";"Objeto: Pregão Eletrônico - Aquisição de gênero alimentícios (hortifrutigranjeiros). SERÃO ACEITAS APENAS OMS DO ARCCO.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"03/04/2024";"13/03/2024";"0,00"
"000122023";"160186";"BASE ADMINISTRATIVA DO QGEX";"-99";"Pregão - Registro de Preço";"65304007629202314";"Objeto: Pregão Eletrônico - Aquisição de gêneros alimentícios (hortifruti), em proveito dos militares do QGEx que compõem as diversas diretorias.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"03/04/2024";"28/02/2024";"0,00"
"000122023";"160354";"10 BATALHAO LOGISTICO";"5";"Pregão";"64131002011202316";"Objeto: Pregão Eletrônico - Contratação de serviço com fornecimento de material pela contratada, para a instalação de sistema de aquecimento solar com apoio elétrico de água para banho.";"Evento de Suspensão Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"RS";"ALEGRETE";"04/04/2024";"04/03/2024";"69827,8900"
"000122023";"250106";"HOSPITAL FEDERAL DO ANDARAI";"5";"Pregão";"33367.003738/2023";"Objeto: Pregão Eletrônico - Contratação de serviços de Terapia Renal Substitutiva Móvel e Plasferese, Intra-Hospitalar, entre Pacientes Adultos e Pediátricos, prestação de serviço contínua sem disponibilização de mão de obra em Regime de Dedicação Exclusiva, nas condições estabelecidas neste termo de referência, anexo do edital, nos moldes da tabela abaixo, conforme condições e exigências estabelecidas no instrumento convocatório.";"Publicado";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo";"RJ";"RIO DE JANEIRO";"04/04/2024";"29/09/2023";"3115212,0000"
"000122023";"731040";"CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS";"-99";"Pregão - Registro de Preço";"63114.001889/2023";"Objeto: Pregão Eletrônico - Aquisição de Equipamentos e Acessórios para o Centro de Usinagem CNC";"Publicado";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"RJ";"RIO DE JANEIRO";"02/04/2024";"05/10/2023";"0,00"
"000132023";"160081";"23 ESQUADRAO DE CAVALARIA DE SELVA";"-99";"Pregão - Registro de Preço";"64626009032202309";"Objeto: Pregão Eletrônico - Eventual aquisição de material permanente em proveito do 23º Esqd C Sl.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"PA";"TUCURUI";"01/04/2024";"26/02/2024";"0,00"
"000132023";"160108";"12º BATALHAO DE INFANTARIA LEVE-MONTANHA";"-99";"Pregão - Registro de Preço";"64060007650202359";"Objeto: Pregão Eletrônico - Aquisição de bandeiras/insígnias e contratação de serviço de confecção de bandeiras, insígnias e bordados.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"BELO HORIZONTE";"01/04/2024";"27/03/2024";"0,00"
"000132023";"160116";"17º BATALHAO LOGISTICO LEVE-MONTANHA";"-99";"Pregão - Registro de Preço";"64135007033202251";"Objeto: Pregão Eletrônico - Aquisição de Pneus, Baterias e Óleos Lubrificantes";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"MG";"JUIZ DE FORA";"04/04/2024";"29/09/2023";"30062,4000"
