"Número Licitação";"Código UG";"Nome UG";"Código Modalidade Compra";"Modalidade Compra";"Número Processo";"Objeto";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"UF";"Município";"Data Resultado Compra";"Data Abertura";"Valor Licitação"
"000012023";"130103";"LABORATORIO FEDERAL DE DEFESA AGROPECUARIA/RS";"6";"Dispensa de Licitação";"21043000436202377";"Objeto: Contratação de empresa especializada em engenharia para execução da seguinte obra de reconstrução de telhado do Prédio D do LFDA-RS";"Publicado";"22000";"Ministério da Agricultura e Pecuária";"22000";"Ministério da Agricultura e Pecuária - Unid";"RS";"PORTO ALEGRE";"14/07/2023";"";"570194,1100"
"000012023";"133085";"UNIDADE AVANCADA IMPERATRIZ";"6";"Dispensa de Licitação";"54000050485202314";"Objeto: Atender despesas com aquisição de trezentos galões de agua mineral de vinte litros";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma";"MA";"IMPERATRIZ";"13/07/2023";"";"2700,0000"
"000012023";"135006";"EMBRAPA/CPATU";"-99";"Pregão - Registro de Preço";"21159003598202289";"Objeto: Pregão Eletrônico - Registro de preço para futura e eventual aquisição de equipamentos para atender às demandas dos laboratórios da Embrapa Amazônia Oriental, localizada na cidade de Belém/PA.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"PA";"BELEM";"25/07/2023";"05/04/2023";"0,00"
"000012023";"135014";"EMBRAPA/CNPMF";"7";"Inexigibilidade de Licitação";"21186.001826/2023";"Objeto: Inscrição no curso (modalidade online ao vivo) prospecção, priorização e apoio à decisão em ciência, tecnologia e inovação.";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"BA";"CRUZ DAS ALMAS";"12/07/2023";"";"4480,0000"
"000012023";"135018";"EMBRAPA/CPAP";"-99";"Pregão - Registro de Preço";"21191.000062/2023";"Objeto: Pregão Eletrônico - Registro de Preços visando eventual contratação de empresa especializada para prestação de serviços de instalação, desinstalação, manutenção preventiva e corretiva dos aparelhos de ar condicionados, com fornecimento de peças, componentes e mão de obra, além de elaboração, execução e acompanhamento do PMOC (Lei 13.589/2018) visando atender às necessidades da Embrapa Pantanal, Embrapa Agropecuária Oeste e Embrapa Gado de Corte, conforme condições do Termo de Referência.";"Evento de Resultado de Julgame";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"MS";"CORUMBA";"27/07/2023";"26/07/2023";"3000,0000"
"000012023";"135048";"EMBRAPA/CNPAT";"7";"Inexigibilidade de Licitação";"21153001659202312";"Objeto: Treinamento/capacitação baseada nas metodologias 5S & 3R, Kaizen e Gestão de Estoque Just in Time Máx Máx";"Encerrado";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"CE";"FORTALEZA";"13/07/2023";"";"11520,0000"
"000012023";"135050";"EMBRAPA/CNPM";"5";"Pregão";"21190.000451/2023";"Objeto: Pregão Eletrônico - Contratação de empresa especializada nos serviços de Agenciamento de Viagens, destinados a emissão de bilhetes e ordens de passagens aéreas domésticas e internacionais, inclusive seguro viagem internacional que compreende a cotação, reserva, emissão, marcação, remarcação, endosso e cancelamento de bilhetes de passagens aéreas, e entrega mediante requisição por escrito da Embrapa, de acordo com as condições constantes no Edital e seus Anexos. Sei 21190.000451/2023-21.";"Evento de Revogação Publicad";"22000";"Ministério da Agricultura e Pecuária";"22202";"Empresa Brasileira de Pesquisa Agropecuária";"SP";"CAMPINAS";"03/07/2023";"03/07/2023";"0,00"
"000012023";"135141";"CONAB SEDE SUREG GOIAS";"5";"Pregão";"21209000321202008";"Objeto: Pregão Eletrônico - A contratação de empresa especializada no ramo de engenharia para fornecimento de mão de obra, materiais e equipamentos para execução de projeto de instalações elétricas, para reforma da Unidade Armazenadora da CONAB em Goiânia (UA-Goiânia), conforme especificações, condições, quantidades e exigências estabelecidas no Projeto Básico e seus anexos.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"GO";"GOIANIA";"31/07/2023";"19/05/2023";"286150,0000"
"000012023";"135209";"CONAB SEDE SUREG MATO GROSSO";"5";"Pregão";"21447000020202314";"Objeto: Pregão Eletrônico - Contratação de empresa telefônica concessionária ou autorizada, devidamente credenciada pela Anatel, para prestação de serviço telefônico fixo comutado, nas modalidades local e longa distância nacional, para telefonia digital (LINK E1 e ramais DDR) para a SUREG/MT situada na cidade de Várzea Grande e telefonia analógica para suas Unidades Armazenadoras, situadas nas cidades de Cuiabá, Sorriso, Rondonópolis, Diamantino e Alta Floresta conforme especificações e quantitativos";"Evento de Resultado de Julgame";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"MT";"VARZEA GRANDE";"07/07/2023";"27/06/2023";"0,00"
"000012023";"135265";"CONAB SEDE SUREG PARANA";"5";"Pregão";"21450000450202233";"Objeto: Pregão Eletrônico - A presente licitação tem como objeto a seleção da proposta mais vantajosa para a aquisição de material ferroso de siderurgia, do tipo: cantoneiras, vergalhões, tubos e chapas, necessários para manutenção, confecção de acessórios e construção de estruturas metálicas em geral da UA - Ponta Grossa";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"PR";"CURITIBA";"11/07/2023";"23/05/2023";"54460,0000"
"000012023";"135315";"CONAB SEDE SUREG RIO GRANDE DO SUL";"5";"Pregão";"21453.000724/2021";"Objeto: Pregão Eletrônico - Contratação de prestação de serviços braçagem, sem dedicação exclusiva de mão de obra na movimentação de carga e descarga de produtos e mercadorias, no interior e exterior da Unidade Armazenadora de Canoas.";"Publicado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"RS";"PORTO ALEGRE";"28/07/2023";"29/05/2023";"362914,9200"
"000012023";"135626";"CONAB SEDE SUREG DISTRITO FEDERAL E ENTORNO";"6";"Dispensa de Licitação";"21226000062202341";"Objeto: Fornecimento de peças para os equipamentos de movimentação de grãos (óleo lubrificante, chapa de aço, placa de polietileno, rolete de correia transportadora) da Unidade Armazenadora de Brasília/DF conforme especificações, condições, quantidades e exigências estabelecidas no termo de referência, disponível em https://www.conab.gov.br/licitacoes-e-contratos/contratacoes-diretas/ ou pelo e-mail df.cpl@conab.gov.br.";"Encerrado";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22211";"Companhia Nacional de Abastecimento";"DF";"BRASILIA";"17/07/2023";"";"26997,0800"
"000012023";"150004";"SUBSECRETARIA DE TEC. DA INF. E COMUNICACAO";"5";"Pregão";"23000013016202200";"Objeto: Pregão Eletrônico - Contratação de empresa para a prestação de serviços de manutenção da Sala Cofre do Ministério da Educação-MEC, conforme condições, quantidades e exigências estabelecidas no Edital.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26000";"Ministério da Educação - Unidades com vín";"DF";"BRASILIA";"25/07/2023";"11/05/2023";"718999,9200"
"000012023";"150154";"CENTRO DE EDUCACAO E SAUDE DA UFCG";"7";"Inexigibilidade de Licitação";"23096042742202391";"Objeto: Pagamento de taxa de publicação de artigo cietnífico na Revista Brasileira de Geriatria e Gerontologia para professor(a) do CES (Danielle Samara Tavares de Oliveira Figueiredo)";"Encerrado";"26000";"Ministério da Educação";"26252";"Universidade Federal de Campina Grande";"PB";"CUITE";"19/07/2023";"";"780,0000"
"000012023";"152711";"INST. FED. DO RN / CAMPUS NATAL - CIDADE ALTA";"6";"Dispensa de Licitação";"23466000656202355";"Objeto: Contratação emergencial dos serviços de manutenção predial e apoio operacional em regime de dedicação exclusiva de mão de obra - IFRN Cidade Alta (Rocas)";"Publicado";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"RN";"NATAL";"24/07/2023";"";"277222,0200"
"000012023";"152757";"INSTITUTO FEDERAL DO RN - CAMPUS NOVA CRUZ";"7";"Inexigibilidade de Licitação";"23426001180202346";"Objeto: Pagamento de participação em eventos para 2 (dois) servidores da Diretoria Acadêmica deste IFRN Campus Nova Cruz - Elton Oliveira de Moura (1306306) e Felipe Luiz Neves Bezerra de Melo (2143885), para participação no evento intitulado 'XLVII Encontro da ANPAD EnANPAD 2023', a ser realizado de maneira presencial, nos dias 26 à 28 de setembro de 2023";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"RN";"NOVA CRUZ";"25/07/2023";"";"1950,0000"
"000012023";"153029";"UTFPR - CAMPUS MEDIANEIRA";"-99";"Pregão - Registro de Preço";"23064021705202316";"Objeto: Pregão Eletrônico - Gases especiais";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"PR";"MEDIANEIRA";"17/07/2023";"14/07/2023";"0,00"
"000012023";"153048";"RESTAURANTE CENTRAL DA UFES";"6";"Dispensa de Licitação";"23068020336202312";"Objeto: Contratação de empresa especializada, com responsabilidade técnica, para realização dos serviços de limpeza no sistema de exaustão do Restaurante Central  RC, bem como a manutenção nos dutos de exaustão do referido sistema. Serviço de reparo e manutenção de exaustor com substituição de correias, chapas de aço carbono, pintura,limpeza do sistema de exaustão central. Limpeza dos dutos, turbinas,coifas e caracóis.";"Encerrado";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"ES";"VITORIA";"06/07/2023";"";"26700,0000"
"000012023";"153073";"CENTRO DE CIENCIAS AGRARIAS DA UFPB";"6";"Dispensa de Licitação";"23074063401202390";"Objeto: Contratação de empresa especializada para prestação de serviço de manutenção corretiva do aparelho analisador bioquímico BS 120 mindray com fornecimento de material, do Hospital Universitário Veterinário  HUV/CCA/UFPB, Campus II, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Encerrado";"26000";"Ministério da Educação";"26240";"Universidade Federal da Paraíba";"PB";"AREIA";"11/07/2023";"";"10500,0000"
"000012023";"153254";"ADMINISTRACAO GERAL/UFMG";"-99";"Pregão - Registro de Preço";"23072201235202373";"Objeto: Pregão Eletrônico - Aquisição parcelada de materiais hospitalares e laboratoriais.";"Evento de Suspensão Publicado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"12/07/2023";"14/06/2023";"716,7500"
"000012023";"153267";"DEPARTAMENTO MANUT. OPER.INFRA-ESTRUTURA/UFMG";"7";"Inexigibilidade de Licitação";"23072243876202303";"Objeto: Participação de servidores da Pró-Reitoria de Administração em treinamento do sevidor Daniel Moreira Freire e do servidor Hugo Lima Públio.";"Encerrado";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"MG";"BELO HORIZONTE";"17/07/2023";"";"4280,0000"
"000012023";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"2";"Tomada de Preços";"23125029494202268";"Objeto: O objeto da presente licitação é a escolha da proposta mais vantajosa para a contratação de empresa especializada para execução da obra de Construção de Uma Quadra Poliesportiva no Campus Marco Zero do Equador, município de Macapá - AP, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26286";"Fundação Universidade Federal do Amapá";"AP";"MACAPA";"18/07/2023";"";"1527081,0200"
"000012023";"154358";"UTFPR - CAMPUS CURITIBA";"-99";"Pregão - Registro de Preço";"23064014343202315";"Objeto: Pregão Eletrônico - Futura e eventual aquisição de peças de computadores, materiais de rede, periféricos de informática e materiais de consumo para atendimento das demandas da UTFPR.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"PR";"CURITIBA";"28/07/2023";"04/07/2023";"0,00"
"000012023";"154579";"INSTITUTO FEDERAL BAIANO - CAMPUS VALENCA";"5";"Pregão";"23336250589202301";"Objeto: Pregão Eletrônico - Concessão de uso, de forma onerosa, de espaço físico do IF BAIANO - CAMPUS VALENÇA, com área aproximada total de 26,60 m2, destinados à instalação e ao funcionamento da cantina, através da contratação de pessoa jurídica especializada em preparo e comércio de lanches, visando atender a comunidade acadêmica e visitantes, com vigência de até 05 (cinco) anos, com possibilidade de prorrogação por até 10 (dez) anos.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"BA";"VALENCA";"06/07/2023";"26/06/2023";"100,0000"
"000012023";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"-99";"Pregão - Registro de Preço";"23542010205202295";"Objeto: Pregão Eletrônico - Aquisição de MATERIAL MÉDICO HOSPITALAR, visando suprir as demandas dos serviços realizados no Hospital de Ensino Doutor Washington Antônio de Barros / HU-Univasf.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PE";"PETROLINA";"14/07/2023";"10/02/2023";"129794,4000"
"000012023";"155631";"COLEGIO PEDRO II - CAMPUS SAO CRISTOVAO II";"7";"Inexigibilidade de Licitação";"23778.000132/2023";"Objeto: Cessão de Uso de Espaços localizados no Campus São Cristóvão II do Colégio Pedro II";"Publicado";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"RJ";"RIO DE JANEIRO";"05/07/2023";"";"38576,7600"
"000012023";"155912";"HOSPITAL UNIVERSITARIO JULIO BANDEIRA";"7";"Inexigibilidade de Licitação";"23771.003441/2023";"Objeto: Contratação do curso online 'Conformidade de Registro de Gestão - Teoria e Estudos de Casos Práticos na Administração Pública' na modalidade vaga aberta.";"Publicado";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"PB";"CAJAZEIRAS";"10/07/2023";"";"5700,0000"
"000012023";"156678";"UNIVERSIDADE FEDERAL DE JATAI";"-99";"Pregão - Registro de Preço";"23854002553202356";"Objeto: Pregão Eletrônico - Aquisição de Sistema de Registro de Preço para eletrodomésticos da linha branca: splits, geladeira, frigobar, freezer, fogão elétrico e fogão cooktop.";"Publicado";"26000";"Ministério da Educação";"26453";"Universidade Federal de Jataí";"GO";"JATAI";"13/07/2023";"27/06/2023";"0,00"
"000012023";"158122";"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"2";"Tomada de Preços";"23715000269202330";"Objeto: Contratação de empresa especializada para construção de sala em alvenaria destinada a Espaço de Vivência e Lazer para estudantes do campus Piumhi do Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais, IFMG.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26409";"Instituto Federal de Minas Gerais";"MG";"BELO HORIZONTE";"05/07/2023";"";"186470,1700"
"000012023";"158137";"INST.FED.DE EDUC.CIENCIA TEC DO SUL DE MINAS";"3";"Concorrência";"23343000879202317";"Objeto: Contratação de serviços de publicidade e propaganda, prestados por intermédio de agência para o IFSULDEMINAS";"Evento de Alteração Publicad";"26000";"Ministério da Educação";"26412";"Instituto Federal do Sul de Minas Gerais";"MG";"POUSO ALEGRE";"27/07/2023";"";"400000,0000"
"000012023";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"6";"Dispensa de Licitação";"23416000114202378";"Objeto: Aquisição de gás de cozinha, em regime de comodato do botijão, para atender o Campus Ouricuri do IFSertãoPE. (LOCAL DE ENTREGA DO OBJETO: Ouricuri PERNAMBUCO) - REQISIÇÃO MÍNIMA 02 BOTIJÕES e MÁXIMA 05 BOTIJÕES POR MÊS.";"Encerrado";"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"PE";"PETROLINA";"10/07/2023";"";"5354,4000"
"000012023";"158368";"INST.FED.DO RN/CAMPUS NATAL - ZONA NORTE";"6";"Dispensa de Licitação";"23058000557202385";"Objeto: Serviço Telefônico Fixo Comutado - STFC para atendimento ao Campus Natal Zona Norte.";"Encerrado";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"RN";"NATAL";"27/07/2023";"";"19200,0000"
"000012023";"158371";"INST.FED.DO RN/CAMPUS APODI";"5";"Pregão";"23136000949202374";"Objeto: Pregão Eletrônico - Contratação de serviços de Auxiliar de Saúde Bucal (ASB), a serem executados com regime de dedicação exclusiva de mão de obra.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26435";"Instituto Federal do Rio Grande do Norte";"RN";"APODI";"26/07/2023";"19/07/2023";"124119,5300"
"000012023";"158380";"INST.FED.DE ALAGOAS/CAMPUS MARECHAL DEODORO";"7";"Inexigibilidade de Licitação";"23041024790202332";"Objeto: Contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública.";"Encerrado";"26000";"Ministério da Educação";"26402";"Instituto Federal de Alagoas";"AL";"MARECHAL DEODORO";"13/07/2023";"";"11580,0000"
"000012023";"158383";"INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.";"-99";"Pregão - Registro de Preço";"23041017480202361";"Objeto: Pregão Eletrônico - Aquisição de materiais de TI para instalação e funcionamento da rede lógica do bloco de engenharia do IFAL - campus Palmeira dos Índios e materiais não inclusos no PDTI 2023 do campus.";"Evento de Resultado de Julgame";"26000";"Ministério da Educação";"26402";"Instituto Federal de Alagoas";"AL";"PALMEIRA DOS INDIOS";"04/07/2023";"13/06/2023";"52200,0000"
"000012023";"158435";"INST.FED.BAIANO/CAMPUS SENHOR DO BONFIM";"-99";"Pregão - Registro de Preço";"23333251672202310";"Objeto: Pregão Eletrônico - Contratação de empresa para fornecimento de GLP - Gás Liquefeito de Petróleo (gás de cozinha P13 e P45) para suprir as necessidades do refeitório, bem como atender as unidades de ensino e produção na realização das atividades práticas com os discentes do IF BAIANO, Campus Senhor do Bonfim.";"Publicado";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"BA";"SENHOR DO BONFIM";"18/07/2023";"14/07/2023";"0,00"
"000012023";"158563";"IFAM - CAMPUS MAUES";"6";"Dispensa de Licitação";"23387000053202333";"Objeto: Aquisição de prestação de serviço de Treinamento em Gestão Patrimonial e Almoxarifado, para capacitar o uso de técnicas e procedimentos apropriados para a Gestão de Bens Públicos e Almoxarifado para atender as necessidades do IFam campus Maués.";"Evento de Revogação Publicad";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"AM";"MAUES";"19/07/2023";"";"2500,0000"
"000012023";"158563";"IFAM - CAMPUS MAUES";"7";"Inexigibilidade de Licitação";"23387000053202333";"Objeto: Aquisição de prestação de serviço de Treinamento em Gestão Patrimonial e Almoxarifado, para capacitar o uso de técnicas e procedimentos apropriados para a Gestão de Bens Públicos e Almoxarifado para atender as necessidades do IFam campus Maués.";"Publicado";"26000";"Ministério da Educação";"26403";"Instituto Federal do Amazonas";"AM";"MAUES";"20/07/2023";"";"2500,0000"
"000012023";"158592";"INST. FED. DA BAHIA/CAMPUS JACOBINA";"-99";"Pregão - Registro de Preço";"23745000391202359";"Objeto: Pregão Eletrônico - Registro de Preços para eventual aquisição de alimentos e produtos alimentícios variados e seguros, que contribuam para o crescimento e desenvolvimento saudável dos estudantes matriculados no IFBA/campus Jacobina, no âmbito do Programa Nacional de Alimentação Escolar  PNAE, instituído pela Resolução/FNDE/CD no 6, de 8 de maio de 2020, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26427";"Instituto Federal da Bahia";"BA";"JACOBINA";"04/07/2023";"16/06/2023";"0,00"
"000012023";"158718";"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"5";"Pregão";"23479012080202249";"Objeto: Pregão Eletrônico - Contratação, de caráter estimativo, de empresa para prestação de serviço de natureza continuada, com dedicação exclusiva de mão de obra, de manutenção (preditiva, preventiva e corretiva) e atendimentos emergenciais em elevadores e plataformas elevatórias, nos campi da Universidade Federal do Sul e Sudeste do Pará, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.";"Publicado";"26000";"Ministério da Educação";"26448";"Universidade Federal do Sul e Sudeste do Par";"PA";"MARABA";"07/07/2023";"13/02/2023";"746964,0000"
"000012023";"160011";"4º CENTRO DE GEOINFORMACAO";"7";"Inexigibilidade de Licitação";"64492000998202335";"Objeto: Contratação de Serviço de Publicidade Legal";"Encerrado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AM";"MANAUS";"12/07/2023";"";"2889,0700"
"000012023";"160016";"COMANDO DO COMANDO MILITAR DA AMAZONIA";"7";"Inexigibilidade de Licitação";"64192000187202319";"Objeto: Serviço de compartilhamento de infraestrutura, mediante utilização de postes, na faixa de ocupação destinada a terceiros na rede de distribuição de energia elétrica na cidade de Porto Velho, a serem utilizados, única e exclusivamente, na instalação da rede de fibra ótica para transmissão de sinais de dados.";"Inválido";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"AM";"MANAUS";"18/07/2023";"";"6,6800"
"000012023";"160033";"19º BATALHAO DE CACADORES";"-99";"Pregão - Registro de Preço";"64021001947202377";"Objeto: Pregão Eletrônico - Registro de preços para futura e eventual contratação de serviços de locação de veículos, visando atender as necessidades do 19º Batalhão de Caçadores e as Organizações Militares participantes do Grupo de Controle e Acompanhamento de Licitação (GCAL) da 6ª Região Militar.";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"BA";"SALVADOR";"26/07/2023";"17/07/2023";"0,00"
"000012023";"160044";"23º BATALHAO DE CACADORES";"2";"Tomada de Preços";"64022.002120/2023";"Objeto: Obra de Reforma parcial do muro do 23¿ Batalhão de Caçadores (Setor 3)  Av. dos Expedicionários";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CE";"FORTALEZA";"31/07/2023";"";"119253,1900"
"000012023";"160047";"COMANDO 10ª REGIAO MILITAR";"-99";"Pregão - Registro de Preço";"64305012336202378";"Objeto: Pregão Eletrônico - Aquisição de gêneros para utilização em hotéis de trânsito, catanhos e eventos institucionais para atender as necessidades das Organizações Militares do Exército participantes do Grupo Centralizado de Aquisições, Licitações e Contratos da Guarnição de Fortaleza-CE, conforme condições estabelecidas no Edital e seus anexos";"Publicado";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"CE";"FORTALEZA";"11/07/2023";"27/06/2023";"0,00"
"000012023";"160066";"COMISSAO REGIONAL DE OBRAS/11";"2";"Tomada de Preços";"04.2023";"Objeto: Contratação de empresa especializada para execução da reforma do depósito de materiais classe II da 1ª Cia do 11º Depósito de Suprimento, Brasília  DF, conforme condições, quantidades e exigências estabelecidas neste instrumento.";"Evento de Resultado de Julgame";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"DF";"BRASILIA";"19/07/2023";"";"1510723,7000"
